STOP [],Panasonic,176,0,0
OPEN/CLOSE,Panasonic,176,0,1
STILL/PAUSE ><,Panasonic,176,0,6
SLOW <,Panasonic,176,0,7
PLAY >,Panasonic,176,0,10
SLOW >,Panasonic,176,0,15
1,Panasonic,176,0,16
2,Panasonic,176,0,17
3,Panasonic,176,0,18
4,Panasonic,176,0,19
5,Panasonic,176,0,20
6,Panasonic,176,0,21
7,Panasonic,176,0,22
8,Panasonic,176,0,23
9,Panasonic,176,0,24
0,Panasonic,176,0,25
AUDIO,Panasonic,176,0,51
POWER,Panasonic,176,0,61
A-B,Panasonic,176,0,72
SKIP/SEARCH <<,Panasonic,176,0,73
SKIP/SEARCH >>,Panasonic,176,0,74
MENU,Panasonic,176,0,128
RETURN,Panasonic,176,0,129
SELECT,Panasonic,176,0,130
CLEAR,Panasonic,176,0,131
CURSOR ^,Panasonic,176,0,133
CURSOR V,Panasonic,176,0,134
CURSOR <,Panasonic,176,0,135
CURSOR >,Panasonic,176,0,136
REPEAT,Panasonic,176,0,140
PLAY MODE,Panasonic,176,0,141
MARKER,Panasonic,176,0,142
ANGLE,Panasonic,176,0,144
SUBTITLE,Panasonic,176,0,145
DISPLAY,Panasonic,176,0,146
OFF/ON,Panasonic,176,0,147
SETUP,Panasonic,176,0,148
TITLE,Panasonic,176,0,155
KEY_0,Denon{1},8,-1,65
KEY_1,Denon{1},8,-1,66
KEY_2,Denon{1},8,-1,67
KEY_3,Denon{1},8,-1,68
KEY_4,Denon{1},8,-1,69
KEY_5,Denon{1},8,-1,70
KEY_6,Denon{1},8,-1,71
KEY_7,Denon{1},8,-1,72
KEY_8,Denon{1},8,-1,73
KEY_9,Denon{1},8,-1,74
KEY_10CHANNELSUP,Denon{1},8,-1,76
program,Denon{1},8,-1,77
KEY_VOLUMEUP,Denon{1},8,-1,78
KEY_VOLUMEDOWN,Denon{1},8,-1,79
KEY_OPEN,Denon{1},8,-1,80
KEY_CLEAR,Denon{1},8,-1,81
call,Denon{1},8,-1,82
KEY_TIME,Denon{1},8,-1,83
KEY_AGAIN,Denon{1},8,-1,84
index,Denon{1},8,-1,86
direct,Denon{1},8,-1,87
nxt_track,Denon{1},8,-1,88
prv_track,Denon{1},8,-1,89
KEY_FORWARD,Denon{1},8,-1,90
KEY_BACK,Denon{1},8,-1,91
KEY_PLAY,Denon{1},8,-1,92
KEY_PAUSE,Denon{1},8,-1,93
KEY_STOP,Denon{1},8,-1,94
auto_space,Denon{1},8,-1,97
auto_edit,Denon{1},8,-1,99
random,Denon{1},8,-1,106
peak,Denon{1},8,-1,111
display,Denon{1},8,-1,117
fader,Denon{1},8,-1,118
pitch+,Denon{1},8,-1,119
pitch-,Denon{1},8,-1,120
KEY_0,Denon{1},8,-1,65
KEY_1,Denon{1},8,-1,66
KEY_2,Denon{1},8,-1,67
KEY_3,Denon{1},8,-1,68
KEY_4,Denon{1},8,-1,69
KEY_5,Denon{1},8,-1,70
KEY_6,Denon{1},8,-1,71
KEY_7,Denon{1},8,-1,72
KEY_8,Denon{1},8,-1,73
KEY_9,Denon{1},8,-1,74
KEY_0,Denon{1},8,-1,75
KEY_10CHANNELSUP,Denon{1},8,-1,76
program,Denon{1},8,-1,77
KEY_VOLUMEUP,Denon{1},8,-1,78
KEY_VOLUMEDOWN,Denon{1},8,-1,79
KEY_OPEN,Denon{1},8,-1,80
KEY_CLEAR,Denon{1},8,-1,81
call,Denon{1},8,-1,82
KEY_TIME,Denon{1},8,-1,83
KEY_AGAIN,Denon{1},8,-1,84
A-B,Denon{1},8,-1,85
index,Denon{1},8,-1,86
direct,Denon{1},8,-1,87
nxt_track,Denon{1},8,-1,88
prv_track,Denon{1},8,-1,89
KEY_FORWARD,Denon{1},8,-1,90
KEY_BACK,Denon{1},8,-1,91
KEY_PLAY,Denon{1},8,-1,92
KEY_PAUSE,Denon{1},8,-1,93
KEY_STOP,Denon{1},8,-1,94
auto_space,Denon{1},8,-1,97
auto_edit,Denon{1},8,-1,99
random,Denon{1},8,-1,106
peak,Denon{1},8,-1,111
display,Denon{1},8,-1,117
fader,Denon{1},8,-1,118
pitch+,Denon{1},8,-1,119
pitch-,Denon{1},8,-1,120
KEY_POWER,NEC,91,-1,0
KEY_1,Denon{1},8,-1,66
KEY_2,Denon{1},8,-1,67
KEY_3,Denon{1},8,-1,68
KEY_4,Denon{1},8,-1,69
KEY_5,Denon{1},8,-1,70
KEY_6,Denon{1},8,-1,71
KEY_7,Denon{1},8,-1,72
KEY_8,Denon{1},8,-1,73
KEY_9,Denon{1},8,-1,74
KEY_0,Denon{1},8,-1,75
KEY_10CHANNELSUP,Denon{1},8,-1,76
program,Denon{1},8,-1,77
KEY_VOLUMEUP,Denon{1},8,-1,78
KEY_VOLUMEDOWN,Denon{1},8,-1,79
KEY_OPEN,Denon{1},8,-1,80
call,Denon{1},8,-1,82
rep_all,Denon{1},8,-1,84
rep_a-b,Denon{1},8,-1,85
direct,Denon{1},8,-1,87
KEY_NEXT,Denon{1},8,-1,88
KEY_PREVIOUS,Denon{1},8,-1,89
KEY_FORWARD,Denon{1},8,-1,90
bwd,Denon{1},8,-1,91
KEY_PLAY,Denon{1},8,-1,92
KEY_PAUSE,Denon{1},8,-1,93
KEY_STOP,Denon{1},8,-1,94
KEY_0,Denon{1},8,-1,65
KEY_1,Denon{1},8,-1,66
KEY_2,Denon{1},8,-1,67
KEY_3,Denon{1},8,-1,68
KEY_4,Denon{1},8,-1,69
KEY_5,Denon{1},8,-1,70
KEY_6,Denon{1},8,-1,71
KEY_7,Denon{1},8,-1,72
KEY_8,Denon{1},8,-1,73
KEY_9,Denon{1},8,-1,74
KEY_10CHANNELSUP,Denon{1},8,-1,76
prog,Denon{1},8,-1,77
KEY_VOLUMEUP,Denon{1},8,-1,78
KEY_VOLUMEDOWN,Denon{1},8,-1,79
KEY_OPEN,Denon{1},8,-1,80
call,Denon{1},8,-1,82
KEY_AGAIN,Denon{1},8,-1,84
KEY_NEXT,Denon{1},8,-1,88
KEY_PREVIOUS,Denon{1},8,-1,89
KEY_FASTFORWARD,Denon{1},8,-1,90
KEY_REWIND,Denon{1},8,-1,91
KEY_PLAY,Denon{1},8,-1,92
KEY_PAUSE,Denon{1},8,-1,93
KEY_STOP,Denon{1},8,-1,94
random,Denon{1},8,-1,106
fader,Denon{1},8,-1,118
KEY_1,Denon{1},8,-1,66
prog,Denon{1},8,-1,67
KEY_2,Denon{1},8,-1,67
KEY_3,Denon{1},8,-1,68
KEY_4,Denon{1},8,-1,69
KEY_5,Denon{1},8,-1,70
KEY_6,Denon{1},8,-1,71
KEY_7,Denon{1},8,-1,72
KEY_8,Denon{1},8,-1,73
KEY_9,Denon{1},8,-1,74
KEY_0,Denon{1},8,-1,75
KEY_10CHANNELSUP,Denon{1},8,-1,76
KEY_VOLUMEUP,Denon{1},8,-1,78
KEY_VOLUMEDOWN,Denon{1},8,-1,79
KEY_OPEN,Denon{1},8,-1,80
call,Denon{1},8,-1,82
all,Denon{1},8,-1,84
a-b,Denon{1},8,-1,85
direct,Denon{1},8,-1,87
KEY_NEXT,Denon{1},8,-1,88
KEY_PREVIOUS,Denon{1},8,-1,89
wind,Denon{1},8,-1,90
KEY_REWIND,Denon{1},8,-1,91
KEY_PLAY,Denon{1},8,-1,92
KEY_PAUSE,Denon{1},8,-1,93
KEY_STOP,Denon{1},8,-1,94
a_space,Denon{1},8,-1,97
KEY_STOP,Panasonic,176,0,0
KEY_OPEN,Panasonic,176,0,1
Rev,Panasonic,176,0,4
KEY_FORWARD,Panasonic,176,0,5
KEY_PAUSE,Panasonic,176,0,6
KEY_PLAY,Panasonic,176,0,10
KEY_1,Panasonic,176,0,16
KEY_2,Panasonic,176,0,17
KEY_3,Panasonic,176,0,18
KEY_4,Panasonic,176,0,19
KEY_5,Panasonic,176,0,20
KEY_6,Panasonic,176,0,21
KEY_7,Panasonic,176,0,22
KEY_8,Panasonic,176,0,23
KEY_9,Panasonic,176,0,24
KEY_0,Panasonic,176,0,25
KEY_AUDIO,Panasonic,176,0,51
KEY_POWER,Panasonic,176,0,61
A-B_Repeat,Panasonic,176,0,72
KEY_REWIND,Panasonic,176,0,73
KEY_FASTFORWARD,Panasonic,176,0,74
KEY_MENU,Panasonic,176,0,128
KEY_ENTER,Panasonic,176,0,129
KEY_SELECT,Panasonic,176,0,130
KEY_CLEAR,Panasonic,176,0,131
